Id,HomeTeamNumberOfSeasonsInPL,HomeTeamIsFromBigSix,HomeTeamIsNewInPL,HomeTeamRedCardsInLastMatch,HomeTeamCurrentSeasonPointsPerMatchHome,HomeTeamCurrentSeasonDrawsPerMatch,HomeTeamCurrentSeasonDrawsPerMatchHome,HomeTeamCurrentSeasonLosesPerMatch,HomeTeamCurrentSeasonGoalsScoredPerMatchHome,HomeTeamCurrentSeasonGoalsConcededPerMatch,HomeTeamCurrentSeasonGoalsConcededPerMatchHome,HomeTeamCurrentSeasonCleanSheatsPerMatch,HomeTeamCurrentSeasonCleanSheatsPerMatchHome,HomeTeamLastSeasonDrawsPerMatch,HomeTeamLastSeasonDrawsPerMatchHome,HomeTeamLastSeasonGoalsConcededPerMatchHome,HomeTeamLastSeasonCleanSheatsPerMatch,HomeTeamLast3SeasonsDrawsPerMatchHome,HomeTeamLast6SeasonsDrawsPerMatchHome,HomeTeamLast9SeasonsDrawsPerMatch,HomeTeamLast9SeasonsGoalsScoredPerMatch,HomeTeamLast5MatchesPointsPerMatch,HomeTeamLast5MatchesDrawsPerMatch,HomeTeamLast5MatchesGoalsScoredPerMatch,HomeTeamLast5MatchesGoalsConcededPerMatch,HomeTeamLast5MatcheCleanSheatsPerMatch,HomeTeamLastH2HMAtchGoalsScoredHome,HomeTeamLastH2HMatchGoalsConcededHome,HomeTeamLast4H2HMatchesWinsPerMatchHome,HomeTeamLast4H2HMatchesDrawsPerMatchHome,HomeTeamLast4H2HMatchesLosesPerMatchHome,HomeTeamLast4H2HMatchesGoalsScoredPerMatchHome,HomeTeamLast4H2HMatchesCleanSheatsPerMatchHome,HomeTeamLastH2HMatchResultHome,AwayTeamNumberOfSeasonsInPL,AwayTeamIsFromBigSix,AwayTeamIsNewInPL,AwayTeamRedCardsInLastMatch,AwayTeamCurrentSeasonPointsPerMatchAaway,AwayTeamCurrentSeasonDrawsPerMatch,AwayTeamCurrentSeasonDrawsPerMatchAway,AwayTeamCurrentSeasonLosesPerMatch,AwayTeamCurrentSeasonLosesPerMatchAway,AwayTeamCurrentSeasonGoalsScoredPerMatchAway,AwayTeamCurrentSeasonGoalsConcededPerMatch,AwayTeamCurrentSeasonGoalsConcededPerMatchAway,AwayTeamCurrentSeasonCleanSheatsPerMatch,AwayTeamCurrentSeasonCleanSheatsPerMatchAway,AwayTeamLastSeasonDrawsPerMatch,AwayTeamLastSeasonDrawsPerMatchAway,AwayTeamLastSeasonGoalsConcededPerMatchAway,AwayTeamLastSeasonCleanSheatsPerMatch,AwayTeamLast3SeasonsDrawsPerMatchAway,AwayTeamLast6SeasonsDrawsPerMatchAway,AwayTeamLast6SeasonsLosesPerMatch,AwayTeamLast9SeasonsDrawsPerMatch,AwayTeamLast5MatchesPointsPerMatch,AwayTeamLast5MatchesDrawsPerMatch,AwayTeamLast5MatchesGoalsScoredPerMatch,AwayTeamLast5MatchesGoalsConcededPerMatch,AwayTeamLast5MatcheCleanSheatsPerMatch,AwayTeamLast4H2HMatchesGoalsScoredPerMatchAway,AwayTeamLast4H2HMatchesCleanSheatsPerMatchAway,AwayTeamLastH2HMatchResultAway,FullTimeResult
842,0.75,0,0,0,1.5,0.625,0.75,0.125,1.5,1.875,1,0.25,0.25,0.21052631578947,0.15789473684211,1.4210526315789,0.28947368421053,0.31578947368421,0.28947368421053,0.24641148325359,1.0263157894737,1.2,0.6,1,2.2,0.4,1,3,0,0.25,0.75,0.75,0,L,1,1,0,0,1.25,0.625,0.5,0.25,0,1.5,1.375,1.25,0.125,0.25,0.18421052631579,0.10526315789474,1.5789473684211,0.44736842105263,0.17543859649123,0.24561403508772,0.20614035087719,0.23976608187135,1.2,0.6,1.6,1.4,0.2,1.75,0.25,W,A
843,0.33333333333333,0,0,0,1.75,0.25,0.25,0.375,1.5,1.25,0.75,0.375,0.5,0.23684210526316,0.26315789473684,1.3684210526316,0.21052631578947,0.35087719298246,0.31578947368421,0.24310776942356,1.0964912280702,0.4,0.4,1,1.8,0.2,1.7368421052632,1.7368421052632,0.31578947368421,0.34210526315789,0.34210526315789,1.6052631578947,0.28947368421053,D,0.16666666666667,0,1,0,0.75,0.375,0,0.25,0,0.25,1.625,1.25,0.125,0.25,0.19298245614035,0.17543859649123,1.6842105263158,0.25438596491228,0.19883040935673,0.20760233918129,0.47953216374269,0.23976608187135,1.4,0.2,1.6,1.6,0.2,0.86842105263158,0.16666666666667,D,H
844,0.66666666666667,0,0,0,1.25,0.375,0.5,0.25,2,1.375,1.5,0.375,0.25,0.39473684210526,0.47368421052632,1.4210526315789,0.18421052631579,0.28070175438596,0.29605263157895,0.24385964912281,1.0368421052632,1.4,0.2,1.6,1.2,0.4,2,0,0.5,0.5,0,2,0.5,W,0.25,0,0,1,1,0.25,0.25,0.25,0,1.75,1.75,2.25,0.25,0,0.15789473684211,0.15789473684211,1.3157894736842,0.31578947368421,0.20300751879699,0.21052631578947,0.46875,0.24210526315789,1.4,0.2,1.2,1.2,0.4,1,0,L,D
845,0.75,0,0,0,1.5,0.125,0,0.5,1.5,1.375,1.25,0.125,0.25,0.18421052631579,0.15789473684211,1.3684210526316,0.36842105263158,0.28421052631579,0.25657894736842,0.23923444976077,1.1602870813397,2,0.2,2.2,1.2,0.2,1,3,0,0.5,0.5,0.75,0.25,L,1,1,0,0,2.5,0.25,0.25,0.625,0,2.5,1,1,0.25,0.5,0.13157894736842,0.21052631578947,1.2631578947368,0.42105263157895,0.24561403508772,0.28070175438596,0.22368421052632,0.19883040935673,2.2,0.4,2.6,1.2,0.2,1.75,0.25,W,H
846,0.16666666666667,0,1,0,0.5,0.5,0.5,0,0.5,1.625,1.5,0.375,0.5,0.19298245614035,0.21052631578947,1.3859649122807,0.25438596491228,0.29824561403509,0.28947368421053,0.23578947368421,1.0936842105263,0.6,0.6,0.6,1.8,0.4,1,0,1,0,0,1,1,W,1,0,0,0,1.25,0.375,0.5,0.25,0,1.5,2,1.25,0.25,0.25,0.23684210526316,0.31578947368421,1.0526315789474,0.39473684210526,0.40350877192982,0.3859649122807,0.24122807017544,0.30409356725146,1.4,0.2,1.8,1.2,0.4,0,0,L,A
847,1,1,0,0,2.25,0.375,0,0.375,2.25,1.5,1,0.25,0.25,0.18421052631579,0.15789473684211,1.1052631578947,0.34210526315789,0.087719298245614,0.078947368421053,0.16666666666667,2.0643274853801,2,0.2,2.6,1.8,0.2,0,0,0.5,0.25,0.25,1.25,0.25,D,1,1,0,1,2.5,0.125,0.25,0.875,0,3,1,1.5,0.375,0,0.18421052631579,0.21052631578947,0.84210526315789,0.47368421052632,0.26315789473684,0.2280701754386,0.18859649122807,0.21052631578947,2.6,0.2,2.4,0.8,0.4,0.75,0.5,D,D
848,1,1,0,1,1.5,0.25,0,0.375,1.25,1.375,1,0.375,0.5,0.15789473684211,0.15789473684211,1.2105263157895,0.36842105263158,0.19298245614035,0.23684210526316,0.25438596491228,1.5497076023392,1,0.4,1,1.6,0.2,0,1,0.75,0,0.25,2.25,0.5,L,0.91666666666667,0,0,0,0.5,0.5,0.5,0.125,0,0.5,1.75,1.75,0.25,0.25,0.10526315789474,0.052631578947368,1.6315789473684,0.26315789473684,0.19298245614035,0.19736842105263,0.45065789473684,0.24162679425837,1,0.4,1,1.8,0.2,0.5,0.25,W,A
849,0.25,0,1,0,1,0.125,0.25,0.125,1.25,2.25,1.5,0.125,0.25,0.19298245614035,0.21052631578947,1.3859649122807,0.25438596491228,0.26315789473684,0.28947368421053,0.23226544622426,1.0366132723112,0.2,0.2,1,2.6,0,1,1,0,1,0,1,0,D,1,0,0,0,1.5,0.125,0,0.375,0,0.5,1.5,1.5,0.375,0.5,0.21052631578947,0.26315789473684,1.6842105263158,0.23684210526316,0.36842105263158,0.28947368421053,0.3640350877193,0.33040935672515,0.6,0,0.2,2.2,0.2,1,0,D,H
850,1,1,0,0,1.5,0.55555555555556,0.75,0.33333333333333,1.75,1.2222222222222,1.5,0.22222222222222,0,0.18421052631579,0.26315789473684,0.57894736842105,0.44736842105263,0.24561403508772,0.21929824561404,0.23976608187135,1.8771929824561,1.6,0.4,1.6,1,0.4,3,1,1,0,0,3,0,W,0.16666666666667,0,1,0,0.5,0.44444444444444,0.5,0,0,0.5,1.7777777777778,1.75,0.33333333333333,0.25,0.19298245614035,0.17543859649123,1.6842105263158,0.25438596491228,0.19883040935673,0.21052631578947,0.48684210526316,0.23578947368421,0.4,0.4,0.8,2.4,0.2,1,0,L,H
851,1,1,0,1,3,0.22222222222222,0,0.77777777777778,2.75,1,0.5,0.33333333333333,0.75,0.18421052631579,0.15789473684211,0.57894736842105,0.47368421052632,0.19298245614035,0.18421052631579,0.21052631578947,1.906432748538,2.2,0.4,1.8,0.6,0.4,0,1,0.5,0,0.5,3,0,L,0.25,0,1,0,0,0.11111111111111,0,0.22222222222222,0,0.25,2,3,0.22222222222222,0,0.19298245614035,0.17543859649123,1.6842105263158,0.25438596491228,0.17894736842105,0.20300751879699,0.5,0.23226544622426,0.8,0.2,1.4,1.8,0.2,1,0.5,W,H
852,1,0,0,0,1,0.33333333333333,0.25,0.33333333333333,2.5,1.8888888888889,2.75,0.22222222222222,0.25,0.23684210526316,0.15789473684211,1,0.39473684210526,0.21052631578947,0.2719298245614,0.30409356725146,1.3830409356725,1.4,0.2,2,1.4,0.2,3,2,0.66666666666667,0.33333333333333,0,1.3333333333333,0.66666666666667,W,0.33333333333333,0,0,0,1,0.22222222222222,0.25,0.44444444444444,0,1.25,1.1111111111111,1.75,0.44444444444444,0.25,0.23684210526316,0.21052631578947,1.4736842105263,0.21052631578947,0.2280701754386,0.21929824561404,0.45833333333333,0.24310776942356,1,0.4,1,1,0.4,0.66666666666667,0.33333333333333,L,D
853,0.33333333333333,0,0,0,1.25,0.55555555555556,0.5,0.22222222222222,1.75,1.4444444444444,1.75,0.33333333333333,0.25,0.18421052631579,0.21052631578947,1.1052631578947,0.26315789473684,0.32330827067669,0.32017543859649,0.24812030075188,1.1177944862155,1.2,0.6,1.6,1.6,0.4,0,1,0,0,1,0,0,L,0.41666666666667,0,0,0,1.5,0.11111111111111,0,0.66666666666667,0,1.25,0.55555555555556,1,0.55555555555556,0.25,0.28947368421053,0.26315789473684,1.2105263157895,0.39473684210526,0.24210526315789,0.22556390977444,0.45112781954887,0.24599542334096,2.4,0,2.4,0.4,0.6,1,1,W,A
854,0.16666666666667,0,1,0,1.5,0.33333333333333,0.75,0.22222222222222,2.5,1.6666666666667,2,0.11111111111111,0,0.19298245614035,0.21052631578947,1.3859649122807,0.25438596491228,0.29824561403509,0.30116959064327,0.23976608187135,1.0808966861598,0.8,0.2,1.4,2,0,1.0175438596491,1.0175438596491,0.34210526315789,0.28947368421053,0.36842105263158,1.2368421052632,0.28947368421053,D,0.66666666666667,0,0,0,1,0.44444444444444,0.25,0.22222222222222,0,0.5,1.4444444444444,1.25,0.33333333333333,0.5,0.39473684210526,0.31578947368421,1.6842105263158,0.18421052631579,0.24561403508772,0.21052631578947,0.47039473684211,0.24385964912281,1.6,0.4,2,1.2,0.4,1.0526315789474,0.15789473684211,D,A
855,0.91666666666667,0,0,0,1.25,0.44444444444444,0.5,0.22222222222222,1.5,1.6666666666667,1.75,0.22222222222222,0.25,0.10526315789474,0.15789473684211,1.4736842105263,0.26315789473684,0.15789473684211,0.28947368421053,0.24162679425837,1.1531100478469,1.6,0.4,1.4,1.2,0.2,2,2,0.5,0.25,0.25,1.75,0.25,D,1,1,0,0,1.5,0.22222222222222,0,0.44444444444444,0,2,1.3333333333333,2,0.22222222222222,0.25,0.15789473684211,0.26315789473684,1.6842105263158,0.26315789473684,0.2280701754386,0.2280701754386,0.24561403508772,0.24561403508772,1.6,0.4,1.4,1.4,0.2,2.25,0.25,D,H
856,0.58333333333333,0,0,0,1.5,0.22222222222222,0,0.33333333333333,0.75,1.1111111111111,0.75,0.22222222222222,0.25,0.28947368421053,0.31578947368421,0.89473684210526,0.23684210526316,0.36842105263158,0.31578947368421,0.24561403508772,1.0017543859649,1.4,0.2,1.2,1.4,0.2,3,1,0.5,0.25,0.25,1.5,0,W,0.75,0,0,0,1.75,0.11111111111111,0.25,0.55555555555556,0,2.25,1.3333333333333,1.5,0.11111111111111,0,0.18421052631579,0.21052631578947,1.3157894736842,0.36842105263158,0.2,0.25657894736842,0.46052631578947,0.23923444976077,2.4,0,2.2,1,0.2,1,0.25,L,D
857,1,0,0,0,1,0.11111111111111,0.25,0.33333333333333,0.5,1.5555555555556,1.5,0.33333333333333,0.25,0.21052631578947,0.15789473684211,1.5263157894737,0.23684210526316,0.26315789473684,0.34210526315789,0.33040935672515,1.266081871345,0,0,0,2.6,0,0,2,0,0.25,0.75,0.5,0,L,1,1,0,0,1.25,0.22222222222222,0.5,0.33333333333333,0,1.25,1.4444444444444,1.75,0.33333333333333,0.25,0.15789473684211,0.15789473684211,1.4736842105263,0.36842105263158,0.2280701754386,0.23684210526316,0.26754385964912,0.25438596491228,0.8,0.2,0.8,1.6,0.2,2.25,0.5,W,A
858,1,1,0,0,1.75,0.22222222222222,0.25,0.55555555555556,2,1.1111111111111,1,0.22222222222222,0,0.13157894736842,0.052631578947368,0.68421052631579,0.42105263157895,0.087719298245614,0.1140350877193,0.19883040935673,1.6637426900585,2,0.2,2.4,1.2,0.2,4,1,0.5,0.25,0.25,1.75,0.5,W,1,1,0,0,0.75,0.44444444444444,0.75,0.33333333333333,0,1.5,1.4444444444444,2,0.22222222222222,0.25,0.18421052631579,0.21052631578947,1.1578947368421,0.34210526315789,0.21052631578947,0.25438596491228,0.16228070175439,0.16666666666667,1.6,0.4,2,2,0,1,0.25,L,H
859,0.25,0,0,0,1,0.33333333333333,0.25,0.22222222222222,1,1.7777777777778,1.25,0.22222222222222,0.5,0.15789473684211,0.15789473684211,1.2105263157895,0.31578947368421,0.31578947368421,0.30921052631579,0.24210526315789,1.0936842105263,1.4,0.2,1.6,1.6,0.2,3,1,1,0,0,3,0,W,0.75,0,0,0,0.5,0.55555555555556,0.5,0.11111111111111,0,0.5,1.8888888888889,2.75,0.22222222222222,0.25,0.21052631578947,0.26315789473684,1.7368421052632,0.28947368421053,0.24561403508772,0.26315789473684,0.45175438596491,0.24641148325359,1,0.4,0.6,2.2,0.4,1,0,L,A
860,0.16666666666667,0,1,0,0.4,0.4,0.4,0,0.6,1.9,1.8,0.3,0.4,0.19298245614035,0.21052631578947,1.3859649122807,0.25438596491228,0.29824561403509,0.28947368421053,0.23578947368421,1.0936842105263,0.2,0.2,0.8,3,0,2,0,1,0,0,2,1,W,0.33333333333333,0,0,0,1.2,0.5,0.6,0.2,0,1.2,1.4,1.2,0.3,0.4,0.18421052631579,0.15789473684211,1.6842105263158,0.26315789473684,0.20300751879699,0.23245614035088,0.46491228070175,0.24812030075188,1,0.4,1.2,1.4,0.4,0,0,L,H
861,1,1,0,0,1.6,0.2,0.4,0.4,1,1.3,0.8,0.2,0.2,0.15789473684211,0.052631578947368,0.94736842105263,0.26315789473684,0.28070175438596,0.26315789473684,0.24561403508772,1.7456140350877,1.6,0.4,1.2,1,0.2,0,2,0.5,0.25,0.25,2,0.25,L,1,1,0,0,2.2,0.2,0.4,0.8,0,2.6,1,1.4,0.3,0,0.18421052631579,0.21052631578947,0.84210526315789,0.47368421052632,0.26315789473684,0.2280701754386,0.18859649122807,0.21052631578947,2.6,0.2,2,0.6,0.4,1.25,0.25,W,A
862,1,1,0,1,2,0.4,0.2,0.3,2,1.4,1,0.2,0.2,0.18421052631579,0.15789473684211,1.1052631578947,0.34210526315789,0.087719298245614,0.078947368421053,0.16666666666667,2.0643274853801,1.6,0.4,1.4,1.2,0,2,0,1,0,0,3.5,0.5,W,0.25,0,0,1,1,0.3,0.4,0.2,0,1.8,1.9,2.2,0.2,0,0.15789473684211,0.15789473684211,1.3157894736842,0.31578947368421,0.20300751879699,0.21052631578947,0.46875,0.24210526315789,0.8,0.2,1.2,1.8,0.2,1,0,L,H
863,0.25,0,1,0,1.4,0.1,0.2,0.2,1.4,2,1.2,0.2,0.4,0.19298245614035,0.21052631578947,1.3859649122807,0.25438596491228,0.26315789473684,0.28947368421053,0.23226544622426,1.0366132723112,0.6,0,1.2,1.8,0.2,0,0,0,0.5,0.5,1,0.5,D,1,1,0,0,2,0.2,0.2,0.6,0,2.2,1,1.2,0.3,0.4,0.13157894736842,0.21052631578947,1.2631578947368,0.42105263157895,0.24561403508772,0.28070175438596,0.22368421052632,0.19883040935673,2.4,0,2.4,1,0.4,1.5,0.5,D,D
864,0.41666666666667,0,0,0,2.6,0.1,0.2,0.7,3,0.5,0.2,0.6,0.8,0.28947368421053,0.31578947368421,1.2105263157895,0.39473684210526,0.32631578947368,0.31203007518797,0.24599542334096,1.1121281464531,2.4,0,2.4,0.4,0.6,0,0,0,1,0,0,1,D,0.16666666666667,0,1,0,0.6,0.3,0,0.2,0,0.2,1.6,1.4,0.1,0.2,0.19298245614035,0.17543859649123,1.6842105263158,0.25438596491228,0.19883040935673,0.20760233918129,0.47953216374269,0.23976608187135,0.2,0.2,0.4,1.6,0,0,1,D,H
865,0.75,0,0,0,1.8,0.2,0,0.5,1.6,1.4,1.2,0.1,0.2,0.18421052631579,0.15789473684211,1.3684210526316,0.36842105263158,0.28421052631579,0.25657894736842,0.23923444976077,1.1602870813397,2,0.2,2,1.2,0.2,0,0,0.5,0.25,0.25,1,0.5,D,1,0,0,1,1.2,0.1,0,0.3,0,0.4,1.6,1.6,0.3,0.4,0.21052631578947,0.26315789473684,1.6842105263158,0.23684210526316,0.36842105263158,0.28947368421053,0.3640350877193,0.33040935672515,0,0,0.2,2.4,0,0.75,0.25,D,D
866,0.75,0,0,0,1.2,0.5,0.6,0.2,1.2,1.8,1.2,0.2,0.2,0.21052631578947,0.15789473684211,1.4210526315789,0.28947368421053,0.31578947368421,0.28947368421053,0.24641148325359,1.0263157894737,1.4,0.2,1.2,2.4,0.2,0,1,0.25,0.5,0.25,1,0.25,L,1,0,0,0,1.6,0.4,0.4,0.3,0,1.8,1.7,1.2,0.3,0.2,0.23684210526316,0.31578947368421,1.0526315789474,0.39473684210526,0.40350877192982,0.3859649122807,0.24122807017544,0.30409356725146,1.6,0.4,1.6,0.8,0.4,1,0.25,W,D
