Id,HomeTeamNumberOfSeasonsInPL,HomeTeamIsFromBigSix,HomeTeamIsNewInPL,HomeTeamRedCardsInLastMatch,HomeTeamCurrentSeasonPointsPerMatchHome,HomeTeamCurrentSeasonDrawsPerMatch,HomeTeamCurrentSeasonDrawsPerMatchHome,HomeTeamCurrentSeasonLosesPerMatch,HomeTeamCurrentSeasonGoalsScoredPerMatchHome,HomeTeamCurrentSeasonGoalsConcededPerMatch,HomeTeamCurrentSeasonGoalsConcededPerMatchHome,HomeTeamCurrentSeasonCleanSheatsPerMatch,HomeTeamCurrentSeasonCleanSheatsPerMatchHome,HomeTeamLastSeasonDrawsPerMatch,HomeTeamLastSeasonDrawsPerMatchHome,HomeTeamLastSeasonGoalsConcededPerMatchHome,HomeTeamLastSeasonCleanSheatsPerMatch,HomeTeamLast3SeasonsDrawsPerMatchHome,HomeTeamLast6SeasonsDrawsPerMatchHome,HomeTeamLast9SeasonsDrawsPerMatch,HomeTeamLast9SeasonsGoalsScoredPerMatch,HomeTeamLast5MatchesPointsPerMatch,HomeTeamLast5MatchesDrawsPerMatch,HomeTeamLast5MatchesGoalsScoredPerMatch,HomeTeamLast5MatchesGoalsConcededPerMatch,HomeTeamLast5MatcheCleanSheatsPerMatch,HomeTeamLastH2HMAtchGoalsScoredHome,HomeTeamLastH2HMatchGoalsConcededHome,HomeTeamLast4H2HMatchesWinsPerMatchHome,HomeTeamLast4H2HMatchesDrawsPerMatchHome,HomeTeamLast4H2HMatchesLosesPerMatchHome,HomeTeamLastH2HMatchResultHome,HomeTeamLast4H2HMatchesGoalsScoredPerMatchHome,HomeTeamLast4H2HMatchesCleanSheatsPerMatchHome,AwayTeamNumberOfSeasonsInPL,AwayTeamIsFromBigSix,AwayTeamIsNewInPL,AwayTeamRedCardsInLastMatch,AwayTeamCurrentSeasonPointsPerMatchAaway,AwayTeamCurrentSeasonDrawsPerMatch,AwayTeamCurrentSeasonDrawsPerMatchAway,AwayTeamCurrentSeasonLosesPerMatch,AwayTeamCurrentSeasonLosesPerMatchAway,AwayTeamCurrentSeasonGoalsScoredPerMatchAway,AwayTeamCurrentSeasonGoalsConcededPerMatch,AwayTeamCurrentSeasonGoalsConcededPerMatchAway,AwayTeamCurrentSeasonCleanSheatsPerMatch,AwayTeamCurrentSeasonCleanSheatsPerMatchAway,AwayTeamLastSeasonDrawsPerMatch,AwayTeamLastSeasonDrawsPerMatchAway,AwayTeamLastSeasonGoalsConcededPerMatchAway,AwayTeamLastSeasonCleanSheatsPerMatch,AwayTeamLast3SeasonsDrawsPerMatchAway,AwayTeamLast6SeasonsDrawsPerMatchAway,AwayTeamLast6SeasonsLosesPerMatch,AwayTeamLast9SeasonsDrawsPerMatch,AwayTeamLast5MatchesPointsPerMatch,AwayTeamLast5MatchesDrawsPerMatch,AwayTeamLast5MatchesGoalsScoredPerMatch,AwayTeamLast5MatchesGoalsConcededPerMatch,AwayTeamLast5MatcheCleanSheatsPerMatch,AwayTeamLast4H2HMatchesGoalsScoredPerMatchAway,AwayTeamLast4H2HMatchesCleanSheatsPerMatchAway,FullTimeResult
1200,1,1,0,0,1,0.6,1,0.2,1,0.8,1,0.4,0.5,0.18421052631579,0.15789473684211,1.2631578947368,0.23684210526316,0.19298245614035,0.21929824561404,0.24269005847953,1.5643274853801,1.2,0.6,0.8,0.8,0.4,0,0,0.33333333333333,0.66666666666667,0,D,1,0.66666666666667,0.30769230769231,0,0,0,3,0,0,0.6,0,2.5,1.2,1,0,0,0.23684210526316,0.31578947368421,1.2631578947368,0.18421052631579,0.23157894736842,0.20676691729323,0.45676691729323,0.25171624713959,1.8,0,1.6,1.2,0,0.33333333333333,0.33333333333333,H
1201,0.23076923076923,0,0,0,2.3333333333333,0.5,0.33333333333333,0.5,2.6666666666667,1.5,1.6666666666667,0,0,0.21052631578947,0.26315789473684,1.1578947368421,0.26315789473684,0.28571428571429,0.3125,0.24736842105263,1.0863157894737,1.8,0.6,1.8,1.4,0,1,1,0,1,0,D,1,0,1,1,0,2,2,0.16666666666667,0,0.5,0,1,0.83333333333333,1,0.5,0.33333333333333,0.23684210526316,0.21052631578947,1.1578947368421,0.34210526315789,0.19298245614035,0.21929824561404,0.21052631578947,0.24561403508772,2,0.2,1,0.6,0.6,1,0,A
1202,1,1,0,0,1.3333333333333,0.33333333333333,0.33333333333333,0.33333333333333,0.66666666666667,1.1666666666667,1.3333333333333,0.5,0.33333333333333,0.21052631578947,0.26315789473684,1.0526315789474,0.36842105263158,0.21052631578947,0.24561403508772,0.24853801169591,1.7309941520468,1,0.4,0.6,1.4,0.4,0,1,0,0.5,0.5,L,1,0,1,0,0,0,1,0.16666666666667,0,0.16666666666667,0,1.3333333333333,1.5,1.6666666666667,0.16666666666667,0.33333333333333,0.21052631578947,0.10526315789474,1.6842105263158,0.26315789473684,0.2280701754386,0.28947368421053,0.40789473684211,0.3187134502924,0.2,0.2,1,1.8,0,1.75,0.25,H
1203,1,1,0,0,2.3333333333333,0.16666666666667,0.33333333333333,0.66666666666667,1.3333333333333,0.83333333333333,0.33333333333333,0.5,0.66666666666667,0.26315789473684,0.10526315789474,0.78947368421053,0.28947368421053,0.087719298245614,0.078947368421053,0.17251461988304,2.0350877192982,2,0.2,1.6,1,0.4,2,0,0.75,0,0.25,W,1.5,0.5,0.76923076923077,0,0,1,0.33333333333333,0.33333333333333,0.33333333333333,0,0,1.3333333333333,2.1666666666667,2.6666666666667,0,0,0.44736842105263,0.47368421052632,1.3684210526316,0.34210526315789,0.31578947368421,0.28947368421053,0.42543859649123,0.27272727272727,0.4,0.4,0.8,1.8,0,0.5,0.25,H
1204,0.92307692307692,0,0,0,0.33333333333333,0.33333333333333,0.33333333333333,0,1,1.5,1.6666666666667,0.16666666666667,0,0.23684210526316,0.26315789473684,1.4210526315789,0.21052631578947,0.15789473684211,0.27631578947368,0.24641148325359,1.1363636363636,0.2,0.2,0.2,1.4,0.2,2,1,0.75,0,0.25,W,1.75,0.25,1,1,0,0,1,0.16666666666667,0,0.33333333333333,0,1.3333333333333,2,2.6666666666667,0.16666666666667,0,0.23684210526316,0.26315789473684,1.2105263157895,0.44736842105263,0.2280701754386,0.25438596491228,0.17982456140351,0.22514619883041,1.2,0,1.4,2,0.2,1.5,0.25,D
1205,0.46153846153846,0,0,0,1,0.5,0,0.16666666666667,1.6666666666667,1.3333333333333,2,0.5,0.33333333333333,0.15789473684211,0.21052631578947,0.68421052631579,0.39473684210526,0.29824561403509,0.32456140350877,0.2531328320802,1.1315789473684,1,0.4,1,1.2,0.6,0,1,0.33333333333333,0.33333333333333,0.33333333333333,L,1,0.33333333333333,0.38461538461538,0,0,0,0.66666666666667,0.5,0.66666666666667,0.33333333333333,0,1,0.83333333333333,1.3333333333333,0.33333333333333,0,0.21052631578947,0.15789473684211,1.4210526315789,0.34210526315789,0.21052631578947,0.2,0.43421052631579,0.25346260387812,1.6,0.4,1,0.6,0.4,0.66666666666667,0.33333333333333,H
1206,0.61538461538462,0,0,0,0.33333333333333,0.5,0.33333333333333,0,0.66666666666667,1.5,1.3333333333333,0,0,0.23684210526316,0.15789473684211,1.1578947368421,0.23684210526316,0.28070175438596,0.29824561403509,0.26315789473684,1.004048582996,0.6,0.6,1,1.6,0,1.6842105263158,1.6842105263158,0.52631578947368,0.23684210526316,0.23684210526316,D,1.5526315789474,0.31578947368421,0.076923076923077,0,1,0,1,0.16666666666667,0,0.33333333333333,0,1.6666666666667,1.5,2.3333333333333,0.16666666666667,0,0.2280701754386,0.15789473684211,2,0.2280701754386,0.18713450292398,0.19005847953216,0.48538011695906,0.24658869395711,1.4,0.2,1.6,1.6,0.2,0.84210526315789,0.15789473684211,H
1207,1,1,0,0,1.6666666666667,0.5,0.66666666666667,0.33333333333333,1,0.66666666666667,0.66666666666667,0.5,0.66666666666667,0.18421052631579,0.15789473684211,1.2631578947368,0.23684210526316,0.19298245614035,0.21929824561404,0.24269005847953,1.5643274853801,1.8,0.6,1,0.6,0.6,0,1,0.25,0,0.75,L,1.25,0,1,1,0,0,3,0,0,0.83333333333333,0,2,0.33333333333333,0,0.83333333333333,1,0.18421052631579,0.21052631578947,1.2631578947368,0.36842105263158,0.24561403508772,0.2719298245614,0.17543859649123,0.20760233918129,2.4,0,1.8,0.4,0.8,3,0.25,H
1208,0.76923076923077,0,0,0,1,0,0,0.66666666666667,2,1.1666666666667,2,0.5,0.33333333333333,0.28947368421053,0.21052631578947,0.94736842105263,0.23684210526316,0.2280701754386,0.26973684210526,0.2488038277512,1.1411483253589,1.8,0,2.2,1.4,0.4,2,0,1,0,0,W,2,0.5,0.38461538461538,0,1,0,1.3333333333333,0.33333333333333,0.33333333333333,0.33333333333333,0,1.3333333333333,1.6666666666667,1.6666666666667,0,0,0.2280701754386,0.15789473684211,2,0.2280701754386,0.2,0.20175438596491,0.47368421052632,0.2531328320802,1.6,0.4,1.6,1.4,0,0.5,0,D
1209,0.15384615384615,0,1,0,1.6666666666667,0.5,0.66666666666667,0.33333333333333,0.33333333333333,0.83333333333333,0,0.5,1,0.2280701754386,0.29824561403509,1.1754385964912,0.2280701754386,0.29239766081871,0.31286549707602,0.25052631578947,1.0715789473684,1.6,0.4,0.6,0.6,0.6,1.140350877193,1.140350877193,0.32456140350877,0.25438596491228,0.42105263157895,D,1.0789473684211,0.32456140350877,0.30769230769231,0,0,0,2,0,0,0.5,0,1.6666666666667,1.1666666666667,1,0,0,0.23684210526316,0.31578947368421,1.2631578947368,0.18421052631579,0.23157894736842,0.20676691729323,0.45676691729323,0.25171624713959,1.2,0,1,1.2,0,1.0789473684211,0.23684210526316,A
